Score,Text,Time
0.5574,"@nathaliejacoby1 💙

Proudly voted for #JohnFetterman",2022-11-09T16:36:37.000Z
0,"ジョン・フェターマンさんは、脳卒中の後遺症があるということで心配でしたが、見事勝利👏👏👏
#JohnFetterman #Midterms2022 #中間選挙
米上院選、ペンシルベニア州で民主党勝利　共和党から議席奪う -… https://t.co/aJZpj9ZcRP",2022-11-09T16:33:41.000Z
0.5267,@DrShayPhD He is a classic #Rino no love lost here and it will be interesting to see how #JohnFetterman shakes things up in DC.,2022-11-09T16:29:13.000Z
0,RT @RogerDo12460375: I can just see #JoeBiden and #JohnFetterman sitting down and discussing what to do next in Ukraine.,2022-11-09T16:29:05.000Z
0.7003,"#JohnFetterman ""I just wanna thank everyone for putting your trust in me"" https://t.co/wU8cFn2xoR",2022-11-09T16:28:34.000Z
0,"RT @penceretv2: 💥ABD Ara Seçimlerinde Dr. Mehmet Öz Seçimi Kaybetti

💥#ABD'de yapılan Kongre ara seçimlerinde #Cumhuriyetçi Parti'den senat…",2022-11-09T16:27:19.000Z
0,I can just see #JoeBiden and #JohnFetterman sitting down and discussing what to do next in Ukraine. https://t.co/TjkTGrSpMT,2022-11-09T16:24:51.000Z
0.4364,"Just so I'm clear ... does the Pennsylvania outcome mean #JohnFetterman won't be the new Press Secretary until he r… https://t.co/3vDnJf0Lij",2022-11-09T16:21:37.000Z
0.8316,.@JohnFetterman deserved that win. 👏. He team handles this campaign brilliantly. I need them to teach a master clas… https://t.co/kMCPb773kK,2022-11-09T16:20:58.000Z
0,@FlavoursAfrica #DeterminationAndResilience key words for #JohnFetterman. John taught the world that through determ… https://t.co/mjpaRDZ90E,2022-11-09T16:18:58.000Z
0.3612,Is #JohnFetterman going to DC dressed like a hillbilly or will someone show him how to dress appropriately?,2022-11-09T16:17:10.000Z
0,#JoeBiden &amp; #JohnFetterman for #2024 ticket,2022-11-09T16:15:31.000Z
-0.128,"#Pennsylvanians have to be the absolute dumbest people in the United States. Starting with Scranton.
#JohnFetterman… https://t.co/ty0vxiDxgN",2022-11-09T16:15:15.000Z
-0.6883,Well thanks #Pennsylvania since you voted in this idiot (#JohnFetterman). you just fucked over all the hard working… https://t.co/AHS7E1cUu2,2022-11-09T16:15:11.000Z
0.9368,"Congratulations from Gernany for winning these elections. I'm very glad to hear about that!!!
Have a good time and… https://t.co/Eo3pCl6tHl",2022-11-09T16:13:21.000Z
0.7206,@wrblnews3 HALLELUJAH! #JohnFetterman #Midterms2022,2022-11-09T16:13:14.000Z
0.0516,How Could John Fetterman Have Won? Every Possible Answer Is Bad in a Different Way. https://t.co/mw5CjuWbyW… https://t.co/zytg2neTMl,2022-11-09T16:12:17.000Z
0,Check out Garrett Garlin Jim Kenney Bobby Hill John Fetterman David Morse Lucinda Duncalfe https://t.co/vN6DXPtYWY… https://t.co/kcmRWc3XJW,2022-11-09T16:12:12.000Z
0,"RT @penceretv2: 💥ABD Ara Seçimlerinde Dr. Mehmet Öz Seçimi Kaybetti

💥#ABD'de yapılan Kongre ara seçimlerinde #Cumhuriyetçi Parti'den senat…",2022-11-09T16:11:19.000Z
0,"RT @penceretv2: 💥ABD Ara Seçimlerinde Dr. Mehmet Öz Seçimi Kaybetti

💥#ABD'de yapılan Kongre ara seçimlerinde #Cumhuriyetçi Parti'den senat…",2022-11-09T16:10:16.000Z
0.9001,"RT @Winners786: As we speak  how Oz randomly rundown and make fun of  #JohnFetterman Health ,  53%  Winner 
Congratulations Democrats 💙🇺🇸 h…",2022-11-09T16:09:17.000Z
-0.5562,"Does anyone think #MehemetOz is shaking his voodoo doll of #JohnFetterman and screaming, ""Why doesn't this thing work?!""",2022-11-09T16:07:35.000Z
0.5187,"Congratulations, #JohnFetterman 
But I hope you won’t loose the hoodie.
The stuffed shirts in DC could use a little… https://t.co/KAfUaFWZyo",2022-11-09T16:06:31.000Z
0.6688,RT @FutureGenPAC: Congratulations @JohnFetterman! John heads to represent Pennsylvania in the Senate! #JohnFetterman #FutureGenerations #El…,2022-11-09T16:04:55.000Z
-0.5574,"Dr. Oz and the MAGA Trumplicans are punching the air since their shit is dwindling… 😏

I have followed a little reg… https://t.co/BOlQcJNQ6Q",2022-11-09T16:01:15.000Z
0.8118,"RT @TweetingBlue1: It feels very good to say this... congratulations to #Pennsylvania Senator-Elect John Fetterman!

#JohnFetterman #Democr…",2022-11-09T16:00:13.000Z
0.2023,#JohnFetterman wins: #DrOZsHumiliation- utter embarrassment in the Pennsylvania election. https://t.co/zzeCzNc4Le,2022-11-09T15:59:52.000Z
0.4019,"RT @PaulaRayMandl: #GuyReschenthaler: Fetterman win shows we underestimated how 'radical' the #liberal base is. Reschenthaler, R-Pa., discu…",2022-11-09T15:59:52.000Z
0.3182,Thank you @JohnFetterman for showing us that you can be successful even after pulling off a Neanderthal racist move… https://t.co/1epCrIcL1m,2022-11-09T15:57:10.000Z
0.9274,"It’s a beautiful morning in #Pittsburgh, #Pennsylvania. I’m so happy #JohnFetterman won the election. It’s gonna be… https://t.co/R7n6K0FSXY",2022-11-09T15:56:48.000Z
0.8118,"It feels very good to say this... congratulations to #Pennsylvania Senator-Elect John Fetterman!

#JohnFetterman… https://t.co/9goAMhmxjE",2022-11-09T15:55:46.000Z
-0.4767,"While #DrOz may have been a poor choice for the GOP, the people of Pennsylvania got what they deserved…a Neandertha… https://t.co/fGPDnDH1aN",2022-11-09T15:53:10.000Z
0.6688,RT @FutureGenPAC: Congratulations @JohnFetterman! John heads to represent Pennsylvania in the Senate! #JohnFetterman #FutureGenerations #El…,2022-11-09T15:51:50.000Z
0.4404,"#JohnFetterman   https://t.co/eoCsMQx0ai he's the better kek. @michaelmalice",2022-11-09T15:48:46.000Z
0.5267,"Us Philly folks never had a doubt about #JohnFetterman winning

We don't like #Trumpers or #Carpetbaggers… https://t.co/WoUmdDj0or",2022-11-09T15:48:31.000Z
0,"RT @AstroNitroNews: Follow for Daily TLDR News, We Follow Back!
#News #US #USA #UnitedStates #USPolitics #Midterms2022 #MidtermElections202…",2022-11-09T15:45:47.000Z
0,"Read more:

https://t.co/1Xfb6xjTEc

| #fetterman | #senator | #johnfetterman | @ USA https://t.co/NNiIZpzGIu",2022-11-09T15:41:04.000Z
0.6124,"#JohnFetterman greeted supporters around 1:30 a.m. in Pittsburgh to give his victory speech.  #2022Elections

https://t.co/Lnm6OH5FnH",2022-11-09T15:40:14.000Z
0.4019,"#GuyReschenthaler: Fetterman win shows we underestimated how 'radical' the #liberal base is. Reschenthaler, R-Pa.,… https://t.co/AP11UTVIOK",2022-11-09T15:40:06.000Z
0.3595,RT @nextgenpaction: 🚨MAJOR Election Alert! 🚨Congratulations to #JohnFetterman who was just elected to serve Pennsylvania as their next sena…,2022-11-09T15:39:04.000Z
0.3595,RT @nextgenpaction: 🚨MAJOR Election Alert! 🚨Congratulations to #JohnFetterman who was just elected to serve Pennsylvania as their next sena…,2022-11-09T15:38:55.000Z
0,"So here’s my Midterm Election Highlights, (pt. 1?) #RedWave2022 #BlueWave2022 #JohnFetterman #LaurenBoebert #DrOz… https://t.co/Cb1HlUtETY",2022-11-09T15:38:33.000Z
0.4588,"@JackPosobiec #JohnFetterman is the #AlFranken of #JesseVenturas. 
PA.....is now as politically intelligent as MN,… https://t.co/VQ7gTsvgoT",2022-11-09T15:36:40.000Z
0.2732,"#Fetterman is the #Betterman 

Well done, #JohnFetterman 

Send the carpetbagger #droz packing all the way back to #NewJersey",2022-11-09T15:35:53.000Z
0.3595,RT @nextgenpaction: 🚨MAJOR Election Alert! 🚨Congratulations to #JohnFetterman who was just elected to serve Pennsylvania as their next sena…,2022-11-09T15:35:17.000Z
0,"RT @AstroNitroNews: Follow for Daily TLDR News, We Follow Back!
#News #US #USA #UnitedStates #USPolitics #Midterms2022 #MidtermElections202…",2022-11-09T15:33:03.000Z
-0.4767,"Democrats scored a key victory after #JohnFetterman defeated Dr. Mehmet Oz in the race for Pennsylvania's Senate se… https://t.co/KXbpnHIf0R",2022-11-09T15:30:00.000Z
0,"RT @penceretv2: 💥ABD Ara Seçimlerinde Dr. Mehmet Öz Seçimi Kaybetti

💥#ABD'de yapılan Kongre ara seçimlerinde #Cumhuriyetçi Parti'den senat…",2022-11-09T15:29:58.000Z
0.4199,#JohnFetterman running for #Senate like “I believe that’s Mr. Gilmore’s Jacket!” https://t.co/hKkzmGVxZo,2022-11-09T15:28:44.000Z
0,"Democrat John Fetterman beats Trump-backed Dr. Oz in Pennsylvania Senate race
https://t.co/60ve2ySpuv
read through… https://t.co/fp2PZgqRcO",2022-11-09T15:26:54.000Z
-0.3052,"#JohnFetterman #Pennsylvania #Vote2022 #Democrats 
Why are you all so obsessed with voting a guy who has child porn… https://t.co/vlEfYd2T4E",2022-11-09T15:26:25.000Z
0,#JohnFetterman showed the #Democrats something we should emulate in some areas. He appeals to blue collar workers.… https://t.co/pdVJTwyqhs,2022-11-09T15:25:26.000Z
0.5994,"@JohnFetterman I was right,  and ppl voted for my guy. 
Congratulations  #JohnFetterman",2022-11-09T15:25:25.000Z
-0.0772,"@bennyjohnson That says more about what *you* consider a ""serious question"" than it does about #JohnFetterman",2022-11-09T15:22:51.000Z
-0.4767,@bennyjohnson Will #JohnFetterman be arrested for child pornography on senate floor?,2022-11-09T15:22:43.000Z
0,"#SpencerKarterProgram: Day After #ElectionDay 2022 Edition! 💙🇺🇲🌊 (Part 2)

#season2 #episode79 #bluewave… https://t.co/0jWQ7qYptK",2022-11-09T15:22:08.000Z
0.5267,Congrats #JohnFetterman from #Ohio https://t.co/75FTJTDyVB,2022-11-09T15:21:44.000Z
0,"@Andy Will #JohnFetterman be in the clubhouse anytime soon? 🙂

#WWHL",2022-11-09T15:20:17.000Z
0.8154,"That's what I'm talking about! PA, you are in good hands! Most genuine, kind hearted man! @JohnFetterman… https://t.co/ugyuePHX4y",2022-11-09T15:19:09.000Z
0.5229,Thank you!!!#JohnFetterman #Pennsylvanians Go home now.. #DrOz (aka snake oil salesman) https://t.co/nZnWeQfGNr,2022-11-09T15:18:18.000Z
0,"#SpencerKarterProgram: Day After #ElectionDay 2022 Edition! 💙🇺🇲🌊 (Part 1)

#season2 #episode79 #bluewave… https://t.co/etiFgogtKQ",2022-11-09T15:17:46.000Z
0.5719,"Who won the Pennsylvania senate race? Trump beat by John Fetterman.

Read More: https://t.co/0rVvbrqORJ

#Infosette… https://t.co/IcXg8Lnx9J",2022-11-09T15:17:03.000Z
0.4215,As a Disabled AmeriCorps alum with tattoos it’s nice to see another Disabled AmeriCorps alum with tattoos become th… https://t.co/1EPDYCqVR4,2022-11-09T15:15:53.000Z
0,RT @AnnieForTruth: Way to go Pennsylvania! 👋👋👋 You folks stood and spoke out with your vote for #Democracy #JohnFetterman 💙🇺🇸💙,2022-11-09T15:15:29.000Z
0,RT @AnnieForTruth: Way to go Pennsylvania! 👋👋👋 You folks stood and spoke out with your vote for #Democracy #JohnFetterman 💙🇺🇸💙,2022-11-09T15:15:01.000Z
0.4939,"Still amazed that #Pennsylvania went w/ #JohnFetterman.
If he was your doctor or accountant, would you keep him in… https://t.co/FPSqhhslHA",2022-11-09T15:12:54.000Z
0,"As a big guy who wears shorts all winter, I finally feel as if I have some kind of representation in this governmen… https://t.co/2bJ8aGBBrr",2022-11-09T15:12:30.000Z
0,"RT @AstroNitroNews: Follow for Daily TLDR News, We Follow Back!
#News #US #USA #UnitedStates #USPolitics #Midterms2022 #MidtermElections202…",2022-11-09T15:12:14.000Z
0,"Follow for Daily TLDR News, We Follow Back!
#News #US #USA #UnitedStates #USPolitics #Midterms2022… https://t.co/85ltlPGERW",2022-11-09T15:09:19.000Z
-0.6351,"BOOM! 💥 BREAKING: Check this out! Illegal Electioneering For John Fetterman 
 &amp; Josh Shapiro Caught on Undercover V… https://t.co/23ALtdCJS4",2022-11-09T15:07:03.000Z
-0.3818,"John Fetterman, a Democrat, turns the U.S. by defeating Republican Mehmet Oz for the Pennsylvania Senate seat… https://t.co/TjclA0Pjur",2022-11-09T15:06:04.000Z
0,"#johnfetterman (edited)Exodus.-Moses said to the Lord, “Pardon your servant,Lord. I have never been eloquent..I am… https://t.co/Y0bhvzUOgA",2022-11-09T15:04:40.000Z
0.5719,"RT @WIONews: #USMidterms | Democrat #JohnFetterman flips Pennsylvania Senate seat

Democrat #KathyHochul wins New York Governor race

Repub…",2022-11-09T15:00:21.000Z
0,#PA showed up for #JoshShapiro and #JohnFetterman 💙💙💙,2022-11-09T14:58:53.000Z
0.1027,@lavern_spicer Lose faith all you want.  I voted for the #Union way of life in @JohnFetterman.  #TeamFetterman… https://t.co/qZYM7KUKQv,2022-11-09T14:56:56.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T14:55:14.000Z
0,I bet #JohnFetterman wears the same brand of diapers as Joe Biden.,2022-11-09T14:54:43.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T14:54:08.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T14:53:44.000Z
0.7437,#JohnFetterman WON!!! 🥹🥰 WE DID IT,2022-11-09T14:53:28.000Z
0,@ladymitopinion We did!  #TeamFetterman #FettermanIsTheBetterman #JohnFetterman,2022-11-09T14:52:22.000Z
0,"@PhillipsPOBrien Also #JohnFetterman, #Obama, and the #American people 

It's time for #MerrickGarland and… https://t.co/b9YuM42RKV",2022-11-09T14:51:41.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T14:51:23.000Z
0,"@willchamberlain this becomes an all-important question that should be answered!
#JohnFetterman #JoeBidensAmerica… https://t.co/BK8gkQjCKr",2022-11-09T14:50:44.000Z
0.7269,"Senator-Elect John Fetterman sounds pretty good, doesn't it?  #JohnFetterman #PASen",2022-11-09T14:49:52.000Z
-0.8316,"Any medical professional Dr. Oz should be ashamed, and lose his medical license, for attacking a person with a medi… https://t.co/OsvXDpo9gw",2022-11-09T14:49:36.000Z
0.9273,"@ksorbs Thank you to the good folks that voted for #JohnFetterman, a man with integrity, honesty and respect!",2022-11-09T14:46:42.000Z
0.9001,"RT @Winners786: As we speak  how Oz randomly rundown and make fun of  #JohnFetterman Health ,  53%  Winner 
Congratulations Democrats 💙🇺🇸 h…",2022-11-09T14:44:04.000Z
0.9001,"As we speak  how Oz randomly rundown and make fun of  #JohnFetterman Health ,  53%  Winner 
Congratulations Democra… https://t.co/B02iRf7j6e",2022-11-09T14:43:40.000Z
-0.0258,"I honestly thought #JohnFetterman's performance in the #PASenateDebate meant game over for him. I was wrong. Thank… https://t.co/eZ6tBbIwev",2022-11-09T14:40:14.000Z
0,RT @news_ntd: The campaign of Democratic U.S. Senate candidate #JohnFetterman announced that the counting process in #Pennsylvania could ta…,2022-11-09T14:38:09.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T14:37:38.000Z
0.5302,I never doubted #johnfetterman congrats on your win!!,2022-11-09T14:37:21.000Z
0.25,"@greg_price11 Seriously?

This from the party of a quack doctor, a demented football player, and more QAnon wackos… https://t.co/qs312UjEtF",2022-11-09T14:36:24.000Z
0.3595,🚨MAJOR Election Alert! 🚨Congratulations to #JohnFetterman who was just elected to serve Pennsylvania as their next… https://t.co/Iq7JKxRRL9,2022-11-09T14:29:02.000Z
0,"@jacksonhinklle I can't wait for #JohnFetterman 's victory speech to see if he outdoes #JoeBiden 's historic quote… https://t.co/VWlsA12KvE",2022-11-09T14:28:53.000Z
0.7765,they expect us to believe this guy won without voter fraud #fetterman #johnfetterman  #mehmetoz https://t.co/OsXHMeUS27,2022-11-09T14:26:13.000Z
-0.5106,"RT @AntiGOPMan: The Blue Wall from WI to PA is even more massive now.

Republicans failed.

#JohnFetterman",2022-11-09T14:25:12.000Z
0,The campaign of Democratic U.S. Senate candidate #JohnFetterman announced that the counting process in… https://t.co/E8lzAVRwT9,2022-11-09T14:24:32.000Z
-0.0772,#MehmetOz had a wildly popular TV show but decided to embrace #DonaldTrump in a selfish pursuit of power; #DrOz eve… https://t.co/UPWh1IZf80,2022-11-09T14:23:03.000Z
0,"@marklevinshow @forcemultipler I can't wait to see #JoeBiden and #JohnFetterman taking a victory lap on stage with… https://t.co/Oxg3UYZsQJ",2022-11-09T14:22:03.000Z
0.4199,"The BIGGEST Shout outs to my PA Senator #JohnFetterman  and PA Governor #JoshShapiro 

Thank you to my fellow Pennsylvanians, WE DIT D IT!",2022-11-09T14:20:51.000Z
0.4588,Is anyone else looking forward to hear #JohnFetterman when he performs his acceptance speech?,2022-11-09T14:17:20.000Z
0.5994,@ksorbs You actually got up early to throw this #Twitter #Tantrum ? Congratulations #Pennsylvania and #JohnFetterman https://t.co/bQFjsF3IZL,2022-11-09T14:16:05.000Z
0,Who does #JohnFetterman remind you of more?,2022-11-09T14:14:17.000Z
0,Way to go Pennsylvania! 👋👋👋 You folks stood and spoke out with your vote for #Democracy #JohnFetterman 💙🇺🇸💙 https://t.co/kLwV4GhJhV,2022-11-09T14:13:04.000Z
0,#electionresults ⁦@JohnFetterman⁩ #johnfetterman #2022Election #prochoice #republicanconvert turned #democrate… https://t.co/a17EGdQvXa,2022-11-09T14:08:20.000Z
0.7506,RT @latinlingo72: At least Fetterman won and Dems preformed above average. Hopefully Warnock gets over 50%. Beto and Abrams ran tight races…,2022-11-09T14:06:19.000Z
0.4215,"RT @Bonn1eGreer: #JohnFetterman's wife #GiseleBarretoFetterman, born in #Brazil-has been called the n-word  by those nice lady #MAGA suppor…",2022-11-09T14:06:17.000Z
0.9118,RT @michelechollow: Waking up to hear #JohnFetterman win the great state of Pennsylvania is wonderful news.,2022-11-09T14:05:45.000Z
-0.4939,I feel pretty surreal about #ElectionDay  As a Turkish-American #Democrat I actually hate to see #DoctorOz lose eve… https://t.co/Uxb67CNBBb,2022-11-09T14:05:44.000Z
0.9118,RT @michelechollow: Waking up to hear #JohnFetterman win the great state of Pennsylvania is wonderful news.,2022-11-09T14:04:44.000Z
0.5719,"#Democrat #JohnFetterman wins over GOP's #DrOz for the U.S. Senate : NPR https://t.co/6Nx3xer9qb",2022-11-09T14:04:27.000Z
